,gt,ocr,cer,wer,n_characters,n_words,report
666,input/fiscfrie_742472647/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000017.txt,input/fiscfrie_742472647/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000017.txt,0.06498194945848375,0.22131147540983606,831,122,report-fiscfrie_742472647-00000017-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
345,input/fiscfrie_742472647/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000017.txt,input/fiscfrie_742472647/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000017.txt,0.13477737665463296,0.22131147540983606,831,122,report-fiscfrie_742472647-00000017-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
528,input/geomeikud_82562360X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000034.txt,input/geomeikud_82562360X/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000034.txt,0.061377245508982034,0.26851851851851855,668,108,report-geomeikud_82562360X-00000034-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
214,input/geomeikud_82562360X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000034.txt,input/geomeikud_82562360X/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000034.txt,0.23502994011976047,0.5092592592592593,668,108,report-geomeikud_82562360X-00000034-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
346,input/geomeikud_82562360X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000035.txt,input/geomeikud_82562360X/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000035.txt,0.0547112462006079,0.25,658,104,report-geomeikud_82562360X-00000035-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
253,input/geomeikud_82562360X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000035.txt,input/geomeikud_82562360X/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000035.txt,0.23404255319148937,0.5,658,104,report-geomeikud_82562360X-00000035-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
501,input/geomeikud_82562360X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000036.txt,input/geomeikud_82562360X/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000036.txt,0.058997050147492625,0.2545454545454545,678,110,report-geomeikud_82562360X-00000036-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
349,input/geomeikud_82562360X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000036.txt,input/geomeikud_82562360X/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000036.txt,0.2359882005899705,0.4818181818181818,678,110,report-geomeikud_82562360X-00000036-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
676,input/geomeikud_82562360X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000037.txt,input/geomeikud_82562360X/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000037.txt,0.049079754601226995,0.21359223300970873,652,103,report-geomeikud_82562360X-00000037-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
172,input/geomeikud_82562360X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000037.txt,input/geomeikud_82562360X/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000037.txt,0.22392638036809817,0.4854368932038835,652,103,report-geomeikud_82562360X-00000037-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
316,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000005.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000005.txt,0.06561085972850679,0.19672131147540983,442,61,report-glauanno_66072944X_Erster_Teil_I-00000005-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
572,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000005.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000005.txt,0.18778280542986425,0.4098360655737705,442,61,report-glauanno_66072944X_Erster_Teil_I-00000005-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
557,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000006.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000006.txt,0.0,0.0,1,0,report-glauanno_66072944X_Erster_Teil_I-00000006-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
64,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000006.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000006.txt,1.0,0.0,1,0,report-glauanno_66072944X_Erster_Teil_I-00000006-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
450,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000007.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000007.txt,0.048446069469835464,0.07407407407407407,1094,162,report-glauanno_66072944X_Erster_Teil_I-00000007-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
34,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000007.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000007.txt,0.18921389396709323,0.38271604938271603,1094,162,report-glauanno_66072944X_Erster_Teil_I-00000007-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
313,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000008.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000008.txt,0.041075429424943986,0.0861244019138756,1339,209,report-glauanno_66072944X_Erster_Teil_I-00000008-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
459,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000008.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000008.txt,0.15683345780433158,0.27751196172248804,1339,209,report-glauanno_66072944X_Erster_Teil_I-00000008-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
515,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000009.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000009.txt,0.030036630036630037,0.0684931506849315,1365,219,report-glauanno_66072944X_Erster_Teil_I-00000009-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
161,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000009.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000009.txt,0.1706959706959707,0.3333333333333333,1365,219,report-glauanno_66072944X_Erster_Teil_I-00000009-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
342,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000010.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000010.txt,0.026459143968871595,0.028985507246376812,1285,207,report-glauanno_66072944X_Erster_Teil_I-00000010-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
101,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000010.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000010.txt,0.15252918287937745,0.26570048309178745,1285,207,report-glauanno_66072944X_Erster_Teil_I-00000010-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
352,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000011.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000011.txt,0.026214340786430222,0.06372549019607843,1297,204,report-glauanno_66072944X_Erster_Teil_I-00000011-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
164,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000011.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000011.txt,0.15959907478797225,0.3088235294117647,1297,204,report-glauanno_66072944X_Erster_Teil_I-00000011-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
72,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000012.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000012.txt,0.041726618705035974,0.11009174311926606,695,109,report-glauanno_66072944X_Erster_Teil_I-00000012-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
592,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000012.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000012.txt,0.1712230215827338,0.30275229357798167,695,109,report-glauanno_66072944X_Erster_Teil_I-00000012-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
156,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000013.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000013.txt,0.0541838134430727,0.08968609865470852,1458,223,report-glauanno_66072944X_Erster_Teil_I-00000013-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
180,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000013.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000013.txt,0.17146776406035666,0.29596412556053814,1458,223,report-glauanno_66072944X_Erster_Teil_I-00000013-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
114,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000014.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000014.txt,0.03045977011494253,0.037037037037037035,1740,270,report-glauanno_66072944X_Erster_Teil_I-00000014-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
498,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000014.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000014.txt,0.13620689655172413,0.25555555555555554,1740,270,report-glauanno_66072944X_Erster_Teil_I-00000014-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
206,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000015.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000015.txt,0.023337222870478413,0.03007518796992481,1714,266,report-glauanno_66072944X_Erster_Teil_I-00000015-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
509,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000015.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000015.txt,0.1353558926487748,0.2669172932330827,1714,266,report-glauanno_66072944X_Erster_Teil_I-00000015-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
677,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000016.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000016.txt,0.033312769895126465,0.04,1621,250,report-glauanno_66072944X_Erster_Teil_I-00000016-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
74,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000016.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000016.txt,0.13695249845774213,0.22,1621,250,report-glauanno_66072944X_Erster_Teil_I-00000016-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
347,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000017.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000017.txt,0.03130434782608696,0.04428044280442804,1725,271,report-glauanno_66072944X_Erster_Teil_I-00000017-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
194,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000017.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000017.txt,0.14898550724637682,0.2656826568265683,1725,271,report-glauanno_66072944X_Erster_Teil_I-00000017-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
693,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000018.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000018.txt,0.03650057937427578,0.03558718861209965,1726,281,report-glauanno_66072944X_Erster_Teil_I-00000018-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
97,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000018.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000018.txt,0.14542294322132096,0.23487544483985764,1726,281,report-glauanno_66072944X_Erster_Teil_I-00000018-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
353,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000019.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000019.txt,0.028323699421965318,0.04460966542750929,1730,269,report-glauanno_66072944X_Erster_Teil_I-00000019-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
387,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000019.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000019.txt,0.14566473988439307,0.30111524163568776,1730,269,report-glauanno_66072944X_Erster_Teil_I-00000019-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
645,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000020.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000020.txt,0.03139269406392694,0.05357142857142857,1752,280,report-glauanno_66072944X_Erster_Teil_I-00000020-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
659,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000020.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000020.txt,0.14440639269406394,0.275,1752,280,report-glauanno_66072944X_Erster_Teil_I-00000020-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
43,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000021.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000021.txt,0.024957458876914352,0.02181818181818182,1763,275,report-glauanno_66072944X_Erster_Teil_I-00000021-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
551,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000021.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000021.txt,0.14917753828701077,0.26545454545454544,1763,275,report-glauanno_66072944X_Erster_Teil_I-00000021-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
276,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000022.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000022.txt,0.02711223203026482,0.040160642570281124,1586,249,report-glauanno_66072944X_Erster_Teil_I-00000022-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
412,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000022.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000022.txt,0.1343001261034048,0.2570281124497992,1586,249,report-glauanno_66072944X_Erster_Teil_I-00000022-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
2,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000023.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000023.txt,0.02376599634369287,0.04198473282442748,1641,262,report-glauanno_66072944X_Erster_Teil_I-00000023-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
603,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000023.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000023.txt,0.14381474710542352,0.27099236641221375,1641,262,report-glauanno_66072944X_Erster_Teil_I-00000023-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
